episode,Tabular Q-Learning,Vanilla DQN,DQN + Replay
8335,-59.62,-500.0,-491.15
8336,-59.63,-500.0,-491.15
8337,-59.63,-500.0,-491.15
8338,-59.61,-500.0,-491.15
8339,-59.61,-500.0,-491.15
8340,-59.62,-500.0,-491.15
8341,-59.62,-500.0,-491.15
8342,-59.66,-500.0,-491.15
8343,-59.63,-500.0,-491.15
8344,-59.63,-500.0,-491.15
8345,-59.64,-500.0,-491.15
8346,-59.63,-500.0,-491.15
8347,-59.65,-500.0,-491.15
8348,-59.63,-500.0,-491.15
8349,-59.63,-500.0,-491.15
8350,-59.63,-500.0,-491.15
8351,-59.63,-500.0,-491.15
8352,-59.63,-500.0,-491.15
8353,-59.63,-500.0,-491.15
8354,-59.61,-500.0,-491.15
8355,-59.61,-500.0,-491.15
8356,-59.61,-500.0,-491.15
8357,-59.6,-500.0,-491.15
8358,-59.6,-500.0,-491.15
8359,-59.59,-500.0,-491.15
8360,-59.58,-500.0,-491.15
8361,-59.6,-500.0,-491.15
8362,-59.59,-500.0,-491.15
8363,-59.59,-500.0,-491.15
8364,-59.55,-500.0,-491.15
8365,-59.55,-500.0,-491.15
8366,-59.57,-500.0,-491.15
8367,-59.57,-500.0,-491.15
8368,-59.57,-500.0,-491.15
8369,-59.57,-500.0,-491.15
8370,-59.59,-500.0,-491.15
8371,-59.59,-500.0,-491.15
8372,-59.59,-500.0,-491.15
8373,-59.61,-500.0,-491.15
8374,-59.59,-500.0,-491.15
8375,-59.63,-500.0,-491.15
8376,-59.65,-500.0,-491.15
8377,-59.65,-500.0,-491.15
8378,-59.65,-500.0,-491.15
8379,-59.67,-500.0,-491.15
8380,-59.67,-500.0,-491.15
8381,-59.66,-500.0,-491.15
8382,-59.67,-500.0,-491.15
8383,-59.71,-500.0,-491.15
8384,-59.71,-500.0,-491.15
8385,-59.71,-500.0,-491.15
8386,-59.72,-500.0,-491.15
8387,-59.72,-500.0,-491.15
8388,-59.72,-500.0,-491.15
8389,-59.72,-500.0,-491.15
8390,-59.74,-500.0,-491.15
8391,-59.74,-500.0,-491.15
8392,-59.72,-500.0,-491.15
8393,-59.72,-500.0,-491.15
8394,-59.7,-500.0,-491.15
8395,-59.7,-500.0,-491.15
8396,-59.69,-500.0,-491.15
8397,-59.71,-500.0,-491.15
8398,-59.71,-500.0,-491.15
8399,-59.71,-500.0,-491.15
8400,-59.71,-500.0,-491.15
8401,-59.71,-500.0,-491.15
8402,-59.7,-500.0,-491.15
8403,-59.72,-500.0,-491.72
8404,-59.73,-500.0,-491.72
8405,-59.73,-500.0,-494.74
8406,-59.71,-500.0,-494.74
8407,-59.71,-500.0,-494.74
8408,-59.71,-500.0,-494.74
8409,-59.71,-500.0,-494.74
8410,-59.75,-500.0,-494.74
8411,-59.75,-500.0,-494.74
8412,-59.75,-500.0,-494.74
8413,-59.75,-500.0,-494.74
8414,-59.73,-500.0,-494.74
8415,-59.71,-500.0,-494.74
8416,-59.71,-500.0,-494.74
8417,-59.69,-500.0,-494.74
8418,-59.69,-500.0,-494.74
8419,-59.69,-500.0,-494.74
8420,-59.69,-500.0,-494.74
8421,-59.67,-500.0,-494.74
8422,-59.67,-500.0,-494.74
8423,-59.67,-500.0,-496.36
8424,-59.67,-500.0,-500.0
8425,-59.67,-500.0,-500.0
8426,-59.67,-500.0,-500.0
8427,-59.69,-500.0,-500.0
8428,-59.67,-500.0,-500.0
8429,-59.67,-500.0,-500.0
8430,-59.67,-500.0,-500.0
8431,-59.69,-500.0,-500.0
8432,-59.69,-500.0,-500.0
8433,-59.69,-500.0,-500.0
8434,-59.69,-500.0,-500.0
8435,-59.66,-500.0,-500.0
8436,-59.65,-500.0,-500.0
8437,-59.67,-500.0,-500.0
8438,-59.67,-500.0,-500.0
8439,-59.69,-500.0,-500.0
8440,-59.68,-500.0,-500.0
8441,-59.68,-500.0,-500.0
8442,-59.66,-500.0,-500.0
8443,-59.66,-500.0,-500.0
8444,-59.66,-500.0,-500.0
8445,-59.64,-500.0,-500.0
8446,-59.66,-500.0,-500.0
8447,-59.64,-500.0,-500.0
8448,-59.64,-500.0,-500.0
8449,-59.64,-500.0,-500.0
8450,-59.64,-500.0,-500.0
8451,-59.63,-500.0,-500.0
8452,-59.66,-500.0,-500.0
8453,-59.66,-500.0,-500.0
8454,-59.64,-500.0,-500.0
8455,-59.66,-500.0,-500.0
8456,-59.66,-500.0,-500.0
8457,-59.68,-500.0,-500.0
8458,-59.68,-500.0,-500.0
8459,-59.68,-500.0,-500.0
8460,-59.68,-500.0,-500.0
8461,-59.66,-500.0,-500.0
8462,-59.66,-500.0,-500.0
8463,-59.66,-500.0,-500.0
8464,-59.68,-500.0,-500.0
8465,-59.7,-500.0,-500.0
8466,-59.68,-500.0,-500.0
8467,-59.68,-500.0,-500.0
8468,-59.68,-500.0,-500.0
8469,-59.67,-500.0,-500.0
8470,-59.65,-500.0,-500.0
8471,-59.65,-500.0,-500.0
8472,-59.65,-500.0,-500.0
8473,-59.63,-500.0,-500.0
8474,-59.63,-500.0,-500.0
8475,-59.61,-500.0,-500.0
8476,-59.59,-500.0,-500.0
8477,-59.61,-500.0,-500.0
8478,-59.62,-500.0,-500.0
8479,-59.6,-500.0,-500.0
8480,-59.6,-500.0,-500.0
8481,-59.6,-500.0,-500.0
8482,-59.59,-500.0,-500.0
8483,-59.55,-500.0,-500.0
8484,-59.55,-500.0,-500.0
8485,-60.05,-500.0,-500.0
8486,-60.05,-500.0,-500.0
8487,-60.05,-500.0,-500.0
8488,-60.03,-500.0,-500.0
8489,-60.01,-500.0,-500.0
8490,-60.0,-500.0,-500.0
8491,-60.0,-500.0,-500.0
8492,-60.01,-500.0,-500.0
8493,-60.01,-500.0,-500.0
8494,-60.01,-500.0,-500.0
8495,-59.99,-500.0,-500.0
8496,-59.99,-500.0,-500.0
8497,-59.97,-500.0,-500.0
8498,-59.97,-500.0,-500.0
8499,-59.99,-500.0,-500.0
8500,-59.99,-500.0,-500.0
8501,-60.01,-500.0,-500.0
8502,-60.01,-500.0,-500.0
8503,-59.99,-500.0,-500.0
8504,-59.97,-500.0,-500.0
8505,-59.99,-500.0,-500.0
8506,-59.99,-500.0,-500.0
8507,-59.99,-500.0,-500.0
8508,-59.99,-500.0,-500.0
8509,-60.01,-500.0,-500.0
8510,-59.97,-500.0,-500.0
8511,-59.97,-500.0,-500.0
8512,-59.97,-500.0,-500.0
8513,-59.97,-500.0,-500.0
8514,-59.97,-500.0,-500.0
8515,-59.98,-500.0,-500.0
8516,-60.0,-500.0,-500.0
8517,-60.0,-500.0,-500.0
8518,-60.02,-500.0,-500.0
8519,-60.0,-500.0,-500.0
8520,-60.0,-500.0,-500.0
8521,-60.02,-500.0,-500.0
8522,-60.02,-500.0,-500.0
8523,-60.02,-500.0,-500.0
8524,-60.04,-500.0,-500.0
8525,-60.04,-500.0,-500.0
8526,-60.04,-500.0,-500.0
8527,-60.02,-500.0,-500.0
8528,-60.03,-500.0,-500.0
8529,-60.03,-500.0,-500.0
8530,-60.03,-500.0,-500.0
8531,-60.01,-500.0,-500.0
8532,-60.01,-500.0,-500.0
8533,-60.01,-500.0,-500.0
8534,-60.01,-500.0,-500.0
8535,-60.01,-500.0,-500.0
8536,-60.01,-500.0,-500.0
8537,-59.99,-500.0,-500.0
8538,-60.01,-500.0,-497.49
8539,-59.99,-500.0,-497.49
8540,-59.98,-500.0,-497.49
8541,-59.98,-500.0,-497.49
8542,-59.98,-500.0,-497.49
8543,-59.98,-500.0,-497.49
8544,-59.98,-500.0,-497.49
8545,-59.98,-500.0,-497.49
8546,-59.96,-500.0,-497.49
8547,-59.96,-500.0,-497.49
8548,-59.98,-500.0,-497.49
8549,-59.98,-500.0,-497.49
8550,-59.98,-500.0,-497.49
8551,-60.01,-500.0,-497.49
8552,-59.98,-500.0,-497.49
8553,-59.98,-500.0,-497.49
8554,-60.01,-500.0,-497.49
8555,-59.99,-500.0,-497.49
8556,-60.0,-500.0,-497.49
8557,-59.98,-500.0,-497.49
8558,-60.0,-500.0,-497.49
8559,-60.02,-500.0,-497.49
8560,-60.02,-500.0,-497.49
8561,-60.02,-500.0,-497.49
8562,-60.01,-500.0,-497.49
8563,-60.01,-500.0,-497.49
8564,-59.99,-500.0,-497.49
8565,-59.97,-500.0,-497.49
8566,-60.01,-500.0,-497.49
8567,-60.01,-500.0,-497.49
8568,-60.01,-500.0,-497.49
8569,-60.03,-500.0,-497.49
8570,-60.03,-500.0,-497.49
8571,-60.04,-500.0,-497.49
8572,-60.06,-500.0,-497.49
8573,-60.06,-500.0,-497.49
8574,-60.06,-500.0,-497.49
8575,-60.04,-500.0,-497.49
8576,-60.06,-500.0,-497.49
8577,-60.04,-500.0,-497.49
8578,-60.03,-500.0,-497.49
8579,-60.03,-500.0,-497.49
8580,-60.03,-500.0,-497.49
8581,-60.04,-500.0,-497.49
8582,-60.04,-500.0,-497.49
8583,-60.04,-500.0,-497.49
8584,-60.04,-500.0,-497.49
8585,-59.54,-500.0,-497.49
8586,-59.55,-500.0,-497.49
8587,-59.55,-500.0,-497.49
8588,-59.56,-500.0,-497.49
8589,-59.56,-500.0,-497.49
8590,-59.55,-500.0,-497.49
8591,-59.55,-500.0,-497.49
8592,-59.54,-500.0,-497.49
8593,-59.54,-500.0,-497.49
8594,-59.56,-500.0,-497.49
8595,-59.56,-500.0,-497.49
8596,-59.56,-500.0,-497.49
8597,-59.56,-500.0,-497.49
8598,-59.56,-500.0,-497.49
8599,-60.26,-500.0,-497.49
8600,-60.26,-500.0,-497.49
8601,-60.24,-500.0,-497.49
8602,-60.24,-500.0,-497.49
8603,-60.24,-500.0,-497.49
8604,-60.24,-500.0,-497.49
8605,-60.22,-500.0,-497.49
8606,-60.24,-500.0,-497.49
8607,-60.26,-500.0,-497.49
8608,-60.33,-500.0,-497.49
8609,-60.32,-500.0,-497.49
8610,-60.32,-500.0,-497.49
8611,-60.32,-500.0,-497.49
8612,-60.33,-500.0,-497.49
8613,-60.33,-500.0,-497.49
8614,-60.31,-500.0,-497.49
8615,-60.3,-500.0,-497.49
8616,-60.28,-500.0,-497.49
8617,-60.28,-500.0,-497.49
8618,-60.28,-500.0,-497.49
8619,-60.3,-500.0,-497.49
8620,-60.3,-500.0,-497.49
8621,-60.28,-500.0,-497.49
8622,-60.32,-500.0,-497.49
8623,-60.32,-500.0,-497.49
8624,-60.3,-500.0,-497.49
8625,-60.32,-500.0,-497.49
8626,-60.34,-500.0,-497.49
8627,-60.34,-500.0,-497.49
8628,-60.33,-500.0,-497.49
8629,-60.33,-500.0,-497.49
8630,-60.33,-500.0,-497.49
8631,-60.33,-500.0,-497.49
8632,-60.33,-500.0,-497.49
8633,-60.34,-500.0,-497.49
8634,-60.34,-500.0,-497.49
8635,-60.36,-500.0,-497.49
8636,-60.37,-500.0,-497.49
8637,-60.37,-500.0,-497.49
8638,-60.35,-500.0,-500.0
8639,-60.35,-500.0,-500.0
8640,-60.35,-500.0,-500.0
8641,-60.36,-500.0,-500.0
8642,-60.34,-500.0,-500.0
8643,-60.36,-500.0,-500.0
8644,-60.36,-500.0,-500.0
8645,-60.4,-500.0,-500.0
8646,-60.4,-500.0,-500.0
8647,-60.4,-500.0,-500.0
8648,-60.38,-500.0,-500.0
8649,-60.38,-500.0,-500.0
8650,-61.15,-500.0,-500.0
8651,-61.12,-500.0,-500.0
8652,-61.12,-500.0,-500.0
8653,-61.14,-500.0,-500.0
8654,-61.11,-500.0,-500.0
8655,-61.11,-500.0,-500.0
8656,-61.12,-500.0,-500.0
8657,-61.15,-500.0,-500.0
8658,-61.13,-500.0,-500.0
8659,-61.11,-500.0,-500.0
8660,-61.11,-500.0,-500.0
8661,-61.11,-500.0,-500.0
8662,-61.12,-500.0,-500.0
8663,-61.3,-500.0,-499.62
8664,-61.3,-500.0,-499.62
8665,-61.3,-500.0,-499.62
8666,-61.26,-500.0,-499.62
8667,-61.26,-500.0,-499.62
8668,-61.28,-500.0,-499.62
8669,-61.26,-500.0,-499.62
8670,-61.28,-500.0,-499.62
8671,-61.27,-500.0,-499.62
8672,-61.26,-500.0,-499.62
8673,-61.26,-500.0,-499.62
8674,-61.26,-500.0,-499.62
8675,-61.26,-500.0,-499.62
8676,-61.24,-500.0,-499.62
8677,-61.26,-500.0,-499.62
8678,-61.26,-500.0,-499.62
8679,-61.27,-500.0,-499.62
8680,-61.3,-500.0,-499.62
8681,-61.29,-500.0,-499.62
8682,-61.29,-500.0,-499.62
8683,-61.29,-500.0,-499.62
8684,-61.29,-500.0,-499.62
8685,-61.29,-500.0,-499.62
8686,-61.26,-500.0,-499.62
8687,-61.26,-500.0,-499.62
8688,-61.25,-500.0,-499.62
8689,-61.25,-500.0,-499.62
8690,-61.25,-500.0,-499.62
8691,-61.27,-500.0,-499.62
8692,-61.27,-500.0,-499.62
8693,-61.29,-500.0,-499.62
8694,-61.27,-500.0,-499.62
8695,-61.28,-500.0,-499.62
8696,-61.28,-500.0,-499.62
8697,-61.3,-500.0,-499.62
8698,-61.3,-500.0,-499.62
8699,-60.58,-500.0,-499.62
8700,-60.58,-500.0,-499.62
8701,-60.58,-500.0,-499.62
8702,-60.58,-500.0,-499.62
8703,-60.58,-500.0,-499.62
8704,-60.58,-500.0,-499.62
8705,-60.58,-500.0,-499.62
8706,-60.56,-500.0,-499.62
8707,-60.55,-500.0,-499.62
8708,-60.48,-500.0,-499.62
8709,-60.47,-500.0,-499.62
8710,-60.47,-500.0,-499.62
8711,-60.47,-500.0,-499.62
8712,-60.48,-500.0,-499.62
8713,-60.48,-500.0,-499.62
8714,-60.48,-500.0,-499.62
8715,-60.48,-500.0,-499.62
8716,-60.48,-500.0,-499.62
8717,-60.5,-500.0,-499.62
8718,-60.52,-500.0,-499.62
8719,-60.5,-500.0,-499.62
8720,-60.54,-500.0,-498.96
8721,-60.54,-500.0,-498.96
8722,-60.5,-500.0,-498.96
8723,-60.5,-500.0,-498.96
8724,-60.5,-500.0,-498.96
8725,-60.48,-500.0,-498.96
8726,-60.48,-500.0,-498.96
8727,-60.48,-500.0,-498.96
8728,-60.48,-500.0,-495.17
8729,-60.48,-500.0,-495.17
8730,-60.5,-500.0,-495.17
8731,-60.5,-500.0,-495.17
8732,-60.52,-500.0,-495.17
8733,-60.53,-500.0,-495.17
8734,-60.55,-500.0,-495.17
8735,-60.55,-500.0,-495.17
8736,-60.54,-500.0,-495.17
8737,-60.56,-500.0,-495.17
8738,-60.56,-500.0,-495.17
8739,-60.56,-500.0,-495.17
8740,-60.56,-500.0,-495.17
8741,-60.55,-500.0,-495.17
8742,-60.55,-500.0,-495.17
8743,-60.53,-500.0,-495.17
8744,-60.54,-500.0,-495.17
8745,-60.5,-500.0,-495.17
8746,-60.5,-500.0,-495.17
8747,-60.5,-500.0,-495.17
8748,-60.5,-500.0,-495.17
8749,-60.5,-500.0,-495.17
8750,-59.76,-500.0,-495.17
8751,-59.76,-500.0,-495.17
8752,-59.76,-500.0,-495.17
8753,-59.74,-500.0,-495.17
8754,-59.74,-500.0,-495.17
8755,-59.74,-500.0,-495.17
8756,-59.72,-500.0,-495.17
8757,-59.71,-500.0,-495.17
8758,-59.73,-500.0,-495.17
8759,-59.73,-500.0,-495.17
8760,-59.73,-500.0,-495.17
8761,-59.75,-500.0,-495.17
8762,-59.75,-500.0,-495.17
8763,-59.58,-500.0,-495.55
8764,-59.58,-500.0,-495.55
8765,-59.6,-500.0,-495.55
8766,-59.6,-500.0,-495.55
8767,-59.64,-500.0,-495.55
8768,-59.62,-500.0,-495.55
8769,-59.62,-500.0,-495.55
8770,-59.6,-500.0,-495.55
8771,-59.6,-500.0,-495.55
8772,-59.61,-500.0,-495.55
8773,-59.61,-500.0,-495.55
8774,-59.63,-500.0,-495.55
8775,-59.63,-500.0,-495.55
8776,-59.64,-500.0,-495.55
8777,-59.62,-500.0,-495.55
8778,-59.62,-500.0,-495.55
8779,-59.61,-500.0,-495.55
8780,-59.58,-500.0,-495.55
8781,-59.58,-500.0,-495.55
8782,-59.58,-500.0,-495.55
8783,-59.58,-500.0,-495.55
8784,-59.6,-500.0,-495.55
8785,-59.6,-500.0,-495.55
8786,-59.6,-500.0,-495.55
8787,-59.6,-500.0,-495.55
8788,-59.6,-500.0,-495.55
8789,-59.61,-500.0,-495.55
8790,-59.64,-500.0,-495.55
8791,-59.62,-500.0,-495.55
8792,-59.62,-500.0,-495.55
8793,-59.6,-500.0,-495.55
8794,-59.6,-500.0,-495.55
8795,-59.61,-500.0,-495.55
8796,-59.63,-500.0,-495.55
8797,-59.63,-500.0,-495.55
8798,-59.63,-500.0,-495.55
8799,-59.63,-500.0,-495.55
8800,-59.63,-500.0,-495.55
8801,-59.63,-500.0,-495.55
8802,-59.64,-500.0,-495.55
8803,-59.65,-500.0,-495.55
8804,-59.65,-500.0,-495.55
8805,-59.65,-500.0,-495.55
8806,-59.65,-500.0,-491.15
8807,-59.64,-500.0,-486.74
8808,-59.64,-500.0,-486.74
8809,-59.66,-500.0,-486.74
8810,-59.66,-500.0,-486.74
8811,-59.66,-500.0,-486.74
8812,-59.66,-500.0,-486.74
8813,-59.66,-500.0,-486.74
8814,-59.66,-500.0,-486.74
8815,-59.66,-500.0,-486.74
8816,-59.66,-500.0,-486.74
8817,-59.64,-500.0,-486.74
8818,-59.6,-500.0,-486.74
8819,-59.62,-500.0,-486.74
8820,-59.58,-500.0,-487.4
8821,-59.58,-500.0,-487.4
8822,-60.77,-500.0,-487.4
8823,-60.77,-500.0,-487.4
8824,-60.79,-500.0,-487.4
8825,-60.79,-500.0,-487.4
8826,-60.77,-500.0,-487.4
8827,-60.77,-500.0,-487.4
8828,-60.79,-500.0,-491.19
8829,-60.79,-500.0,-491.19
8830,-60.79,-500.0,-491.19
8831,-60.8,-500.0,-491.19
8832,-60.78,-500.0,-491.19
8833,-60.76,-500.0,-491.19
8834,-60.74,-500.0,-491.19
8835,-60.72,-500.0,-491.19
8836,-60.72,-500.0,-491.19
8837,-60.7,-500.0,-491.19
8838,-60.71,-500.0,-491.19
8839,-60.71,-500.0,-491.19
8840,-60.71,-500.0,-491.19
8841,-60.71,-500.0,-491.19
8842,-60.72,-500.0,-491.19
8843,-60.72,-500.0,-491.19
8844,-60.73,-500.0,-491.19
8845,-60.73,-500.0,-491.19
8846,-60.73,-500.0,-491.19
8847,-60.73,-500.0,-491.19
8848,-60.73,-500.0,-491.19
8849,-60.73,-500.0,-491.19
8850,-60.75,-500.0,-491.19
8851,-60.75,-500.0,-491.19
8852,-60.75,-500.0,-491.19
8853,-60.75,-500.0,-491.19
8854,-60.79,-500.0,-491.19
8855,-60.79,-500.0,-491.19
8856,-60.79,-500.0,-491.19
8857,-60.77,-500.0,-491.19
8858,-60.76,-500.0,-491.19
8859,-60.8,-500.0,-491.19
8860,-60.8,-500.0,-491.19
8861,-60.78,-500.0,-491.19
8862,-60.76,-500.0,-491.19
8863,-60.76,-500.0,-491.19
8864,-60.76,-500.0,-491.19
8865,-60.74,-500.0,-491.19
8866,-60.77,-500.0,-491.19
8867,-60.73,-500.0,-491.19
8868,-60.73,-500.0,-491.19
8869,-60.73,-500.0,-491.19
8870,-60.73,-500.0,-491.19
8871,-60.73,-500.0,-491.19
8872,-60.71,-500.0,-491.19
8873,-60.71,-500.0,-491.19
8874,-60.69,-500.0,-491.19
8875,-60.69,-500.0,-491.19
8876,-60.68,-500.0,-491.19
8877,-60.7,-500.0,-491.19
8878,-60.72,-500.0,-491.19
8879,-60.72,-500.0,-491.19
8880,-60.74,-500.0,-491.19
8881,-60.74,-500.0,-491.19
8882,-60.74,-500.0,-491.19
8883,-62.18,-500.0,-491.19
8884,-62.16,-500.0,-491.19
8885,-62.16,-500.0,-491.19
8886,-62.16,-500.0,-491.19
8887,-62.18,-500.0,-491.19
8888,-62.18,-500.0,-491.19
8889,-62.18,-500.0,-491.19
8890,-62.15,-500.0,-491.19
8891,-62.15,-500.0,-491.19
8892,-62.15,-500.0,-491.19
8893,-62.15,-500.0,-491.19
8894,-62.15,-500.0,-491.19
8895,-62.13,-500.0,-491.19
8896,-62.11,-500.0,-491.19
8897,-62.11,-500.0,-491.19
8898,-62.11,-500.0,-491.19
8899,-62.11,-500.0,-491.19
8900,-62.11,-500.0,-491.19
8901,-62.11,-500.0,-491.19
8902,-62.1,-500.0,-491.19
8903,-62.09,-500.0,-491.19
8904,-62.11,-500.0,-491.19
8905,-62.11,-500.0,-491.19
8906,-62.11,-500.0,-495.59
8907,-62.13,-500.0,-500.0
8908,-62.13,-500.0,-500.0
8909,-62.14,-500.0,-500.0
8910,-62.14,-500.0,-500.0
8911,-62.14,-500.0,-500.0
8912,-62.12,-500.0,-500.0
8913,-62.13,-500.0,-500.0
8914,-62.13,-500.0,-500.0
8915,-62.13,-500.0,-500.0
8916,-62.16,-500.0,-500.0
8917,-62.16,-500.0,-500.0
8918,-62.18,-500.0,-500.0
8919,-62.18,-500.0,-500.0
8920,-62.2,-500.0,-500.0
8921,-62.21,-500.0,-500.0
8922,-61.02,-500.0,-500.0
8923,-61.02,-500.0,-500.0
8924,-61.0,-500.0,-500.0
8925,-61.0,-500.0,-500.0
8926,-61.0,-500.0,-500.0
8927,-61.0,-500.0,-500.0
8928,-60.98,-500.0,-500.0
8929,-61.0,-500.0,-500.0
8930,-60.98,-500.0,-500.0
8931,-60.97,-500.0,-500.0
8932,-60.99,-500.0,-500.0
8933,-60.99,-500.0,-500.0
8934,-60.99,-500.0,-500.0
8935,-60.99,-500.0,-500.0
8936,-61.0,-500.0,-500.0
8937,-61.0,-500.0,-500.0
8938,-60.99,-500.0,-500.0
8939,-61.0,-500.0,-500.0
8940,-61.01,-500.0,-500.0
8941,-61.01,-500.0,-500.0
8942,-61.0,-500.0,-500.0
8943,-61.0,-500.0,-500.0
8944,-61.0,-500.0,-500.0
8945,-61.0,-500.0,-500.0
8946,-61.02,-500.0,-500.0
8947,-61.02,-500.0,-500.0
8948,-61.02,-500.0,-500.0
8949,-61.02,-500.0,-500.0
8950,-61.09,-500.0,-500.0
8951,-61.09,-500.0,-500.0
8952,-61.72,-500.0,-500.0
8953,-61.72,-500.0,-500.0
8954,-61.68,-500.0,-500.0
8955,-61.68,-500.0,-500.0
8956,-61.69,-500.0,-500.0
8957,-61.69,-500.0,-500.0
8958,-61.68,-500.0,-500.0
8959,-61.64,-500.0,-500.0
8960,-61.66,-500.0,-500.0
8961,-61.68,-500.0,-500.0
8962,-61.68,-500.0,-500.0
8963,-61.67,-500.0,-500.0
8964,-61.67,-500.0,-500.0
8965,-61.69,-500.0,-500.0
8966,-61.66,-500.0,-500.0
8967,-61.68,-500.0,-500.0
8968,-61.7,-500.0,-500.0
8969,-61.7,-500.0,-500.0
8970,-61.7,-500.0,-500.0
8971,-61.7,-500.0,-500.0
8972,-61.7,-500.0,-500.0
8973,-61.7,-500.0,-500.0
8974,-61.7,-500.0,-500.0
8975,-61.72,-500.0,-500.0
8976,-61.74,-500.0,-500.0
8977,-61.74,-500.0,-500.0
8978,-61.72,-500.0,-500.0
8979,-61.72,-500.0,-500.0
8980,-63.33,-500.0,-500.0
8981,-63.34,-500.0,-500.0
8982,-63.34,-500.0,-500.0
8983,-61.9,-500.0,-500.0
8984,-61.9,-500.0,-500.0
8985,-61.92,-500.0,-500.0
8986,-61.94,-500.0,-500.0
8987,-61.92,-500.0,-500.0
8988,-61.94,-500.0,-500.0
8989,-61.97,-500.0,-500.0
8990,-61.97,-500.0,-500.0
8991,-61.97,-500.0,-500.0
8992,-61.97,-500.0,-500.0
8993,-61.97,-500.0,-500.0
8994,-61.99,-500.0,-500.0
8995,-61.99,-500.0,-500.0
8996,-61.99,-500.0,-500.0
8997,-61.97,-500.0,-500.0
8998,-61.97,-500.0,-500.0
8999,-61.99,-500.0,-500.0
9000,-62.01,-500.0,-500.0
9001,-62.05,-500.0,-500.0
9002,-62.07,-500.0,-500.0
9003,-62.07,-500.0,-500.0
9004,-62.05,-500.0,-500.0
9005,-62.05,-500.0,-500.0
9006,-62.05,-500.0,-500.0
9007,-62.03,-500.0,-500.0
9008,-62.03,-500.0,-500.0
9009,-62.0,-500.0,-500.0
9010,-62.0,-500.0,-500.0
9011,-62.01,-500.0,-500.0
9012,-62.01,-500.0,-500.0
9013,-62.0,-500.0,-500.0
9014,-62.0,-500.0,-500.0
9015,-62.0,-500.0,-500.0
9016,-61.98,-500.0,-500.0
9017,-61.98,-500.0,-500.0
9018,-61.96,-500.0,-500.0
9019,-61.94,-500.0,-495.65
9020,-61.92,-500.0,-491.26
9021,-61.91,-500.0,-491.26
9022,-61.93,-500.0,-491.26
9023,-61.93,-500.0,-486.85
9024,-61.95,-500.0,-486.85
9025,-61.95,-500.0,-486.85
9026,-61.95,-500.0,-486.85
9027,-61.97,-500.0,-486.85
9028,-61.97,-500.0,-486.85
9029,-61.95,-500.0,-486.85
9030,-61.95,-500.0,-486.85
9031,-61.95,-500.0,-486.85
9032,-61.93,-500.0,-486.85
9033,-61.93,-500.0,-486.85
9034,-61.93,-500.0,-486.85
9035,-61.93,-500.0,-486.85
9036,-61.92,-500.0,-486.85
9037,-61.92,-500.0,-486.85
9038,-61.94,-500.0,-486.85
9039,-61.93,-500.0,-486.85
9040,-61.92,-500.0,-486.85
9041,-61.94,-500.0,-486.85
9042,-61.94,-500.0,-486.85
9043,-61.97,-500.0,-486.85
9044,-61.97,-500.0,-486.85
9045,-61.97,-500.0,-486.85
9046,-61.98,-500.0,-486.85
9047,-61.98,-500.0,-486.85
9048,-61.98,-500.0,-486.85
9049,-61.98,-500.0,-486.85
9050,-61.86,-500.0,-486.85
9051,-61.87,-500.0,-486.85
9052,-61.26,-500.0,-486.85
9053,-61.26,-500.0,-486.85
9054,-61.26,-500.0,-486.85
9055,-61.26,-500.0,-486.85
9056,-61.25,-500.0,-486.85
9057,-61.25,-500.0,-486.85
9058,-61.25,-500.0,-486.85
9059,-61.25,-500.0,-486.85
9060,-61.23,-500.0,-486.85
9061,-61.21,-500.0,-486.85
9062,-61.21,-500.0,-486.85
9063,-61.23,-500.0,-486.85
9064,-61.23,-500.0,-486.85
9065,-61.22,-500.0,-486.85
9066,-61.22,-500.0,-486.85
9067,-61.2,-500.0,-486.85
9068,-61.18,-500.0,-486.85
9069,-61.18,-500.0,-486.85
9070,-61.18,-500.0,-486.85
9071,-61.18,-500.0,-486.85
9072,-61.18,-500.0,-486.85
9073,-61.18,-500.0,-486.85
9074,-61.18,-500.0,-486.85
9075,-61.16,-500.0,-486.85
9076,-61.14,-500.0,-486.85
9077,-61.12,-500.0,-486.85
9078,-61.12,-500.0,-486.85
9079,-61.12,-500.0,-486.85
9080,-59.49,-500.0,-486.85
9081,-59.48,-500.0,-486.85
9082,-59.49,-500.0,-486.85
9083,-59.49,-500.0,-486.85
9084,-59.49,-500.0,-486.85
9085,-59.47,-500.0,-486.85
9086,-59.49,-500.0,-486.85
9087,-59.49,-500.0,-486.85
9088,-59.47,-500.0,-486.85
9089,-59.43,-500.0,-486.85
9090,-59.43,-500.0,-486.85
9091,-59.43,-500.0,-486.85
9092,-59.43,-500.0,-486.85
9093,-59.43,-500.0,-486.85
9094,-59.42,-500.0,-486.85
9095,-59.44,-500.0,-486.85
9096,-59.44,-500.0,-486.85
9097,-59.44,-500.0,-486.85
9098,-59.44,-500.0,-486.85
9099,-59.46,-500.0,-486.85
9100,-59.44,-500.0,-486.85
9101,-59.42,-500.0,-486.85
9102,-59.42,-500.0,-486.85
9103,-59.44,-500.0,-486.85
9104,-59.44,-500.0,-486.85
9105,-59.44,-500.0,-486.85
9106,-59.44,-500.0,-486.85
9107,-59.45,-500.0,-486.85
9108,-59.45,-500.0,-486.85
9109,-59.47,-500.0,-486.85
9110,-59.47,-500.0,-486.85
